user_id,education,experience_years,skills,interests,certification,learning_source,projects_count,dominant_project_domain,target_career
382bebb2,BTech,4,"ci/cd, aws, ansible, bash, linux",devops,Google Cloud Professional,university,3,devops,DevOps Engineer
2a877f36,Diploma,3,"rest apis, microservices, redis, python, azure",cloud infrastructure,,self-taught,3,web,Backend Developer
d52a128a,BTech,4,"ci/cd, python, linux, jenkins, prometheus",backend development,,university,5,devops,DevOps Engineer
f015a42e,BTech,1,"bash, ansible, aws, kubernetes, linux, azure, sql",cloud infrastructure,Google Cloud Professional,online-course,3,cloud,Cloud Engineer
53a13fac,MCA,2,"aws, ansible, networking, azure",cloud infrastructure,,online-course,5,cloud,Cloud Engineer
d6ca5489,BSc,5,"kubernetes, feature engineering, python, pytorch, machine learning",data engineering,Coursera ML,university,6,ml,ML Engineer
eab7ff97,MCA,1,"kubernetes, pytorch, deep learning, tensorflow, feature engineering",devops,DeepLearning.AI,workplace,0,none,ML Engineer
61385e96,BCA,4,"ui/ux, user research, wireframing, design systems, prototyping, adobe xd",ux research,Interaction Design Foundation,online-course,4,design,UI/UX Designer
4e262421,Diploma,2,"wireframing, adobe xd, css, prototyping, ui/ux",frontend development,Interaction Design Foundation,workplace,5,design,UI/UX Designer
f40677f0,Diploma,0,"nodejs, html, docker, css",devops,freeCodeCamp,university,0,none,Full Stack Developer
38e13de2,Diploma,3,"css, wireframing, figma, sketch, ui/ux",ux research,Meta Front-End Developer,bootcamp,5,design,UI/UX Designer
1d18df03,MBA,5,"bash, ethical hacking, cryptography, python, networking",backend development,,university,4,security,Cybersecurity Analyst
74606d97,BSc,4,"python, machine learning, pytorch, kubernetes",data engineering,Coursera ML,university,3,ml,ML Engineer
5b344e16,BBA,5,"css, sass, typescript, javascript, html",frontend development,Google UX Design,bootcamp,8,web,Web Developer
877ee00f,BBA,4,"business analysis, sql, process mapping, agile",business intelligence,CBAP,university,3,business,Business Analyst
c25b84fa,BBA,6,"seo, google analytics, digital marketing, email marketing",growth marketing,Meta Marketing,workplace,3,marketing,Digital Marketer
343e292b,BCA,2,"dart, git, android, javascript, firebase",frontend development,Flutter Certified,workplace,5,mobile,Mobile Developer
c6c54e14,BTech,1,"sql, deep learning, python, feature engineering, kubernetes",data engineering,AWS ML Specialty,workplace,2,ml,ML Engineer
86d6848a,BCA,4,"microservices, sql, java",cloud infrastructure,,online-course,2,web,Backend Developer
7db4bec4,BSc,1,"data analysis, excel, pandas",data engineering,Google Data Analytics,university,1,data,Data Analyst
9b7faa5e,MCA,4,"spark, deep learning, pytorch, linux",machine learning,,university,2,ml,ML Engineer
f48c89a3,BSc,8,"agile, excel, sql, ui/ux",product strategy,,workplace,8,business,Product Manager
6d318ae8,BCA,4,"linux, java, rest apis, nodejs, microservices, redis",backend development,Google Cloud Professional,self-taught,2,web,Backend Developer
add8962a,BTech,6,"cybersecurity, cloud computing, firewall, ethical hacking, linux, siem",cybersecurity,,workplace,4,security,Cybersecurity Analyst
8897d33c,BBA,4,"user research, ui/ux, adobe xd, product management, figma, css",ux research,Google UX Design,self-taught,6,design,UI/UX Designer
9d0bb280,MCA,0,"javascript, nodejs, css, html, typescript, sql",mobile development,freeCodeCamp,bootcamp,1,web,Web Developer
0ac9b890,MBA,5,"excel, tableau, agile, jira",business intelligence,,workplace,7,business,Business Analyst
ba86aa85,BTech,3,"power bi, excel, r, statistics, cybersecurity",machine learning,,university,2,data,Data Analyst
91489089,MBA,8,"css, javascript, git, sql, next.js, business analysis",frontend development,AWS Solutions Architect,workplace,7,web,Full Stack Developer
d28d3218,Diploma,4,"dart, flutter, javascript, kotlin",frontend development,Google Associate Android,university,5,mobile,Mobile Developer
94793690,MCA,2,"css, linux, docker, nodejs",frontend development,Udemy Web Dev,online-course,5,web,Full Stack Developer
f0582171,BSc,5,"linux, deep learning, kubernetes, python",devops,,workplace,7,ml,ML Engineer
162811d5,Diploma,4,"swift, react native, dart, firebase, android",backend development,,online-course,3,mobile,Mobile Developer
fd5dfd6d,BSc,3,"tensorflow, feature engineering, pytorch, sql",devops,AWS ML Specialty,self-taught,4,ml,ML Engineer
2942a26a,Diploma,5,"sketch, product management, figma, user research, design systems",ux research,,workplace,5,design,UI/UX Designer
b3664ab0,MCA,3,"cybersecurity, cryptography, python, networking, ethical hacking, cloud computing",backend development,CISSP,online-course,5,security,Cybersecurity Analyst
a0ad5ed0,BBA,4,"sql, email marketing, google analytics, ads, digital marketing, data analysis",growth marketing,Google Analytics,university,2,marketing,Digital Marketer
6352414f,Diploma,4,"excel, seo, content writing, digital marketing, power bi, google analytics",product strategy,Meta Marketing,online-course,4,marketing,Digital Marketer
fd137339,MCA,6,"prometheus, terraform, docker, kubernetes, ci/cd, git",cloud infrastructure,AWS DevOps,online-course,5,devops,DevOps Engineer
f520b547,BTech,5,"kubernetes, tensorflow, deep learning, docker",devops,,workplace,7,ml,ML Engineer
83b53b67,BCA,2,"next.js, nodejs, css, sass, react, javascript",mobile development,Coursera ML,online-course,5,web,Web Developer
9a5a887c,MBA,4,"deep learning, kubernetes, tensorflow, python, machine learning",devops,Coursera ML,self-taught,6,ml,ML Engineer
6c6b5243,BCA,1,"typescript, next.js, react, html, javascript",mobile development,Meta Front-End Developer,university,2,web,Web Developer
60f51984,BTech,3,"terraform, docker, kubernetes, git",backend development,AWS DevOps,university,5,devops,DevOps Engineer
540d6a5f,BCA,7,"linux, firewall, python, networking, ethical hacking",cybersecurity,CompTIA Security+,bootcamp,5,security,Cybersecurity Analyst
18a640df,BSc,6,"power bi, sql, business analysis, machine learning",machine learning,,self-taught,4,data,Data Scientist
c728517a,BBA,7,"product management, excel, wireframing, user research, roadmapping",business intelligence,Scrum Master,online-course,3,business,Product Manager
a25d0ae3,BCA,0,"firebase, swift, javascript, git",mobile development,Apple Swift,university,0,none,Mobile Developer
97c70430,BCA,3,"ios, javascript, flutter, android, firebase",mobile development,,university,5,mobile,Mobile Developer
b2f8b048,BCA,4,"user research, html, adobe xd, figma, wireframing",frontend development,Google UX Design,online-course,6,design,UI/UX Designer
6433b627,MBA,4,"agile, business analysis, process mapping",growth marketing,Scrum Master,university,2,business,Business Analyst
37a45cf8,BSc,3,"ansible, docker, kubernetes, cloud computing",devops,,bootcamp,4,cloud,Cloud Engineer
ed038807,MBA,3,"google analytics, email marketing, seo, content writing",growth marketing,,university,2,marketing,Digital Marketer
ad7e86b5,MCA,1,"bash, azure, cloud computing, linux",backend development,Azure Fundamentals,university,2,cloud,Cloud Engineer
5712da1d,MCA,0,"java, redis, docker, python",cloud infrastructure,MongoDB Associate,workplace,2,web,Backend Developer
fc2f069d,MBA,3,"python, agile, requirements gathering, jira",product strategy,Microsoft Power BI,university,2,business,Business Analyst
c43c9d13,MCA,4,"business analysis, sql, excel, agile, process mapping",growth marketing,Microsoft Power BI,university,6,business,Business Analyst
3fa9a8eb,MCA,4,"excel, data analysis, sql, r, statistics, deep learning",machine learning,,self-taught,4,data,Data Scientist
aa10d878,MCA,3,"pytorch, tensorflow, kubernetes",devops,,self-taught,5,ml,ML Engineer
d88f5d0b,BCA,9,"content writing, copywriting, digital marketing, google analytics, seo",product strategy,Meta Marketing,bootcamp,8,marketing,Digital Marketer
1318ae23,MCA,1,"sql, statistics, tableau",business intelligence,,workplace,3,data,Data Scientist
63074f44,MCA,7,"power bi, data analysis, sql, pandas",data engineering,,online-course,4,data,Data Scientist
68ad778e,BSc,5,"prototyping, user research, product management, wireframing, ui/ux",ux research,Meta Front-End Developer,online-course,5,design,UI/UX Designer
9073d8f6,MCA,3,"cloud computing, kubernetes, docker, ansible, networking",cloud infrastructure,,workplace,5,cloud,Cloud Engineer
5460830e,BSc,5,"r, data analysis, machine learning",data engineering,,workplace,5,data,Data Scientist
96d53572,BTech,5,"pytorch, python, linux, mlflow, spark, deep learning",data engineering,DeepLearning.AI,university,6,ml,ML Engineer
0e3be9d4,BBA,4,"nodejs, docker, sql, html, css",devops,freeCodeCamp,bootcamp,5,web,Full Stack Developer
0828bbc1,BTech,1,"docker, kubernetes, cloud computing, networking",devops,AWS Solutions Architect,university,0,none,Cloud Engineer
8e1415c4,BCA,6,"power bi, r, excel, statistics, sql, data analysis",business intelligence,Google Data Analytics,self-taught,7,data,Data Scientist
c04e83d7,MBA,1,"jira, business analysis, process mapping, sql",growth marketing,PMP,university,0,none,Business Analyst
f2878618,BBA,0,"copywriting, ads, google analytics, seo",growth marketing,Coursera Marketing,workplace,3,marketing,Digital Marketer
c708fc5e,BSc,1,"r, power bi, excel, statistics",business intelligence,IBM Data Analyst,workplace,2,data,Data Analyst
30aa2976,BBA,1,"seo, google analytics, excel",product strategy,Google Analytics,workplace,3,marketing,Digital Marketer
19f93ca6,BCA,5,"python, linux, ethical hacking, cybersecurity, cloud computing, cryptography",backend development,,university,6,security,Cybersecurity Analyst
ac7acc9f,BTech,7,"ethical hacking, networking, cryptography, linux",backend development,,university,7,security,Cybersecurity Analyst
09ee6657,BSc,3,"business analysis, statistics, r, power bi, data analysis",machine learning,DeepLearning.AI,workplace,5,data,Data Scientist
f53e16ba,BSc,1,"requirements gathering, excel, agile, power bi, jira, react",product strategy,PMP,online-course,2,business,Business Analyst
2b977fc0,MBA,1,"jira, business analysis, requirements gathering",business intelligence,Scrum Master,online-course,2,business,Business Analyst
76d2a8ed,BTech,3,"linux, google cloud, docker, cloud computing",backend development,,workplace,2,cloud,Cloud Engineer
28f144e0,BTech,0,"java, redis, python, linux",backend development,MongoDB Associate,university,3,web,Backend Developer
092870a4,BTech,5,"react, css, javascript, html",backend development,Meta Front-End Developer,university,6,web,Full Stack Developer
7656dc2b,MCA,2,"nodejs, css, html, javascript, typescript",backend development,Udemy Web Dev,workplace,4,web,Full Stack Developer
3d148049,MCA,1,"rest apis, firebase, flutter, react native, sql",frontend development,,self-taught,2,mobile,Mobile Developer
695102c6,BSc,6,"linux, python, ethical hacking, cybersecurity, cryptography",backend development,,self-taught,4,security,Cybersecurity Analyst
4dc44ec9,Diploma,1,"kotlin, react native, flutter",mobile development,,university,1,mobile,Mobile Developer
5b2c2d52,MBA,4,"power bi, excel, pandas, data analysis",data engineering,,online-course,2,data,Data Analyst
132c77cd,BTech,0,"java, python, docker",cloud infrastructure,AWS Solutions Architect,workplace,3,web,Backend Developer
66840bf7,BSc,6,"power bi, excel, data analysis, reporting, statistics",business intelligence,,university,7,data,Data Analyst
f932cb71,MCA,3,"data analysis, numpy, pandas, machine learning, sql",business intelligence,DeepLearning.AI,workplace,2,data,Data Scientist
4e13c8a4,BCA,9,"mongodb, html, javascript, nodejs, css",devops,Udemy Web Dev,workplace,6,web,Full Stack Developer
02246f8c,BBA,3,"azure, ansible, linux, kubernetes, aws, flutter",backend development,Google Cloud Professional,university,4,cloud,Cloud Engineer
cb262f0b,Diploma,1,"flutter, javascript, ios, react native",backend development,Apple Swift,university,1,mobile,Mobile Developer
3d646d2d,BTech,3,"pandas, tableau, r, data analysis, excel, python",machine learning,,workplace,2,data,Data Analyst
48d3f740,MBA,3,"css, next.js, nodejs, javascript, html, react",frontend development,,bootcamp,5,web,Web Developer
b91e9cce,BTech,9,"tensorflow, docker, pytorch, feature engineering, python",data engineering,,online-course,5,ml,ML Engineer
61651af6,BSc,9,"wireframing, jira, excel, google analytics",product strategy,,online-course,9,business,Product Manager
9d2aca07,BTech,1,"docker, google cloud, kubernetes",backend development,AWS Solutions Architect,online-course,3,cloud,Cloud Engineer
9722dcf9,Diploma,2,"next.js, nodejs, react, javascript, rest apis",frontend development,Meta Front-End Developer,online-course,5,web,Full Stack Developer
618d4d94,BCA,6,"ansible, ci/cd, docker, terraform, prometheus",cloud infrastructure,Google Cloud Professional,university,4,devops,DevOps Engineer
9025c227,BCA,4,"cloud computing, terraform, azure, python, kubernetes",devops,,online-course,5,cloud,Cloud Engineer
82d40c41,BSc,4,"tensorflow, pytorch, docker",machine learning,,online-course,5,ml,ML Engineer
ea2035a4,BTech,1,"bash, prometheus, docker, kubernetes",devops,Kubernetes CKA,online-course,3,devops,DevOps Engineer
1298355e,MBA,8,"agile, excel, sql, jira",business intelligence,Product School PM,self-taught,8,business,Product Manager
38a5b2d7,MBA,3,"tableau, business analysis, sql, excel",business intelligence,,workplace,3,business,Business Analyst
c6c84f37,Diploma,4,"css, sass, next.js, react",ux research,,university,4,web,Web Developer
5357225f,BCA,6,"excel, user research, roadmapping, jira, sql, networking",product strategy,,self-taught,7,business,Product Manager
cb118868,MCA,5,"feature engineering, python, mlflow, tensorflow",machine learning,AWS ML Specialty,online-course,6,ml,ML Engineer
34df4d9c,Diploma,3,"android, react native, flutter, firebase",mobile development,Apple Swift,workplace,3,mobile,Mobile Developer
067fcb54,BSc,3,"docker, linux, ansible, git, kubernetes, pytorch",cloud infrastructure,AWS DevOps,university,3,devops,DevOps Engineer
022cd3d7,BSc,4,"data analysis, sql, google analytics, business analysis, r, power bi",business intelligence,Google Data Analytics,university,3,data,Data Analyst
c60ce416,BSc,5,"python, power bi, pandas, excel",data engineering,,self-taught,4,data,Data Analyst
b108ba43,BCA,3,"nodejs, react, next.js, sql",frontend development,freeCodeCamp,workplace,2,web,Full Stack Developer
01efeb16,Diploma,2,"machine learning, data analysis, r, power bi, python",machine learning,,university,4,data,Data Scientist
81565893,BBA,5,"user research, adobe xd, ui/ux, html",frontend development,Meta Front-End Developer,workplace,9,design,UI/UX Designer
eec2c696,BBA,5,"content writing, social media, google analytics, sql",business intelligence,Coursera Marketing,university,6,marketing,Digital Marketer
38959420,BCA,3,"ethical hacking, python, firewall, networking, cybersecurity",cybersecurity,AWS Security,university,2,security,Cybersecurity Analyst
9905fe23,BBA,0,"google analytics, digital marketing, ads, seo",growth marketing,HubSpot Marketing,online-course,0,none,Digital Marketer
59af42a8,Diploma,2,"machine learning, mlflow, deep learning, python, pytorch",devops,Coursera ML,self-taught,4,ml,ML Engineer
1380e412,MCA,6,"cybersecurity, ethical hacking, firewall, linux",cloud infrastructure,,workplace,6,security,Cybersecurity Analyst
a9160797,BBA,1,"tableau, google analytics, python, business analysis, data analysis, html",business intelligence,Tableau Desktop,online-course,0,none,Data Analyst
dabdde89,Diploma,4,"nodejs, docker, rest apis, python, java",backend development,MongoDB Associate,online-course,5,web,Backend Developer
04055a3c,Diploma,5,"kubernetes, bash, aws, cloud computing, terraform",backend development,Google Cloud Professional,online-course,7,cloud,Cloud Engineer
3bb1c834,BBA,7,"roadmapping, wireframing, business analysis, excel, product management",product strategy,Coursera PM,university,6,business,Product Manager
930c4ce3,BSc,5,"html, sass, react, next.js, git",ux research,Meta Front-End Developer,workplace,4,web,Web Developer
8fc755e4,BSc,1,"python, pytorch, mlflow",data engineering,TensorFlow Developer,university,0,none,ML Engineer
ce7e7a29,BSc,6,"machine learning, tensorflow, feature engineering, python",data engineering,IBM Data Science,online-course,3,ml,ML Engineer
1b2afc99,BCA,4,"jira, agile, product management, sql, data analysis, rest apis",product strategy,Product School PM,university,4,business,Product Manager
98eec687,MCA,4,"digital marketing, content writing, google analytics, excel, seo",product strategy,,self-taught,3,marketing,Digital Marketer
6530b006,BCA,2,"firebase, react native, swift, dart",mobile development,Apple Swift,workplace,5,mobile,Mobile Developer
a33187f7,Diploma,4,"kubernetes, ansible, azure, cloud computing, docker",cloud infrastructure,AWS Solutions Architect,online-course,5,cloud,Cloud Engineer
27319954,Diploma,0,"react native, android, swift, javascript",frontend development,,university,2,mobile,Mobile Developer
55cf5168,BTech,7,"penetration testing, cybersecurity, linux",backend development,CEH Ethical Hacking,university,3,security,Cybersecurity Analyst
e133926b,BTech,1,"spark, tensorflow, sql, deep learning, docker, pytorch",machine learning,DeepLearning.AI,online-course,0,none,ML Engineer
246e4420,BSc,3,"aws, ansible, kubernetes, docker, networking, linux",devops,AWS Solutions Architect,online-course,5,cloud,Cloud Engineer
fffc963e,BCA,0,"html, javascript, figma, react",mobile development,Google UX Design,university,3,web,Web Developer
587f0869,BBA,5,"agile, sql, jira, okrs",growth marketing,,university,5,business,Product Manager
16d1aae1,BCA,4,"rest apis, android, react native, firebase",mobile development,,workplace,5,mobile,Mobile Developer
bfa15477,BTech,1,"docker, kubernetes, jenkins, ansible, terraform",backend development,AWS DevOps,workplace,2,devops,DevOps Engineer
f22df8cd,MBA,3,"requirements gathering, jira, tableau, sql, business analysis",growth marketing,Microsoft Power BI,university,3,business,Business Analyst
c4244c2f,BBA,4,"dart, react native, ios, firebase, rest apis",mobile development,Google Associate Android,bootcamp,6,mobile,Mobile Developer
54c2015d,BTech,1,"sql, redis, rest apis, java, postgresql",cloud infrastructure,,online-course,2,web,Backend Developer
70783679,BTech,7,"networking, bash, penetration testing, linux, ethical hacking",cloud infrastructure,CompTIA Security+,online-course,4,security,Cybersecurity Analyst
9831138d,BCA,1,"firebase, kotlin, react native, flutter",backend development,,workplace,3,mobile,Mobile Developer
8872ed0b,BBA,3,"firewall, ethical hacking, cybersecurity",cybersecurity,CEH Ethical Hacking,university,5,security,Cybersecurity Analyst
ad510b96,Diploma,0,"css, adobe xd, wireframing, prototyping",frontend development,Meta Front-End Developer,online-course,1,design,UI/UX Designer
d6322434,BCA,1,"data analysis, sql, numpy, python, seo",data engineering,IBM Data Science,bootcamp,0,none,Data Scientist
6cafbcb0,BSc,1,"html, typescript, css, webpack",frontend development,Udemy Web Dev,online-course,3,web,Web Developer
69abf044,BBA,3,"mongodb, python, linux, java, jira",cloud infrastructure,Udemy Web Dev,bootcamp,3,web,Backend Developer
9538e5f2,Diploma,1,"wireframing, css, product management, figma, adobe xd",product strategy,Azure DevOps,online-course,1,design,UI/UX Designer
69968b82,BSc,3,"user research, figma, css, prototyping, wireframing, tensorflow",frontend development,Google UX Design,self-taught,2,design,UI/UX Designer
4d6143ad,BBA,2,"mongodb, nodejs, java, sql",cloud infrastructure,,workplace,4,web,Backend Developer
25a6c698,MCA,6,"excel, jira, user research, product management, python",product strategy,Coursera PM,self-taught,7,business,Product Manager
4c96891b,BSc,1,"excel, sql, google analytics, reporting, power bi",data engineering,Microsoft Power BI,university,3,data,Data Analyst
83de48fb,BSc,7,"microservices, rest apis, python, nodejs, java",devops,AWS Solutions Architect,bootcamp,7,web,Backend Developer
2fd83883,BTech,3,"javascript, next.js, css, react",mobile development,Udemy Web Dev,self-taught,3,web,Web Developer
18a9fb62,MBA,3,"email marketing, social media, digital marketing, google analytics, react native",product strategy,Google Analytics,online-course,5,marketing,Digital Marketer
64581cbd,BBA,9,"roadmapping, product management, excel, python, sql, linux",product strategy,,online-course,7,business,Product Manager
28ea6fc6,BSc,6,"rest apis, docker, postgresql, java, python",backend development,Udemy Web Dev,online-course,6,web,Backend Developer
ff5331f3,BCA,3,"penetration testing, cybersecurity, ethical hacking",cloud infrastructure,,workplace,2,security,Cybersecurity Analyst
f7772cde,BCA,1,"redis, sql, rest apis, docker, python",cloud infrastructure,CEH Ethical Hacking,self-taught,2,web,Backend Developer
334225b7,BCA,6,"firebase, swift, react native, sql",frontend development,Meta Front-End Developer,online-course,4,mobile,Mobile Developer
9a20b84a,MBA,1,"digital marketing, google analytics, content writing, social media, copywriting",growth marketing,,university,1,marketing,Digital Marketer
fc46dce0,BBA,8,"agile, excel, okrs, product management, user research",product strategy,Product School PM,self-taught,9,business,Product Manager
eca62378,Diploma,4,"sketch, design systems, figma, javascript, adobe xd",product strategy,Google UX Design,university,4,design,UI/UX Designer
5ae0cc14,BSc,2,"siem, ethical hacking, networking, cybersecurity, firewall",backend development,CISSP,workplace,5,security,Cybersecurity Analyst
3e1af286,BTech,1,"docker, terraform, ansible, aws, linux",devops,Azure DevOps,workplace,1,devops,DevOps Engineer
ced1efff,BTech,2,"prometheus, kubernetes, ansible, ci/cd",backend development,,university,5,devops,DevOps Engineer
d74a853c,BTech,4,"tensorflow, spark, pytorch, deep learning",devops,AWS ML Specialty,university,5,ml,ML Engineer
6fb1a779,BBA,2,"google analytics, social media, power bi, content writing, ads",business intelligence,Meta Marketing,bootcamp,2,marketing,Digital Marketer
930510d0,MBA,4,"email marketing, social media, google analytics, content writing",business intelligence,,university,5,marketing,Digital Marketer
939db9fe,BCA,3,"numpy, data analysis, sql, tableau, kubernetes",machine learning,Google Data Analytics,self-taught,5,data,Data Scientist
780ecd81,Diploma,4,"adobe xd, css, ui/ux, html, wireframing",ux research,Google UX Design,university,5,design,UI/UX Designer
c2172138,MCA,3,"python, power bi, data analysis, machine learning",business intelligence,Google Data Analytics,university,3,data,Data Scientist
91ae507c,BSc,2,"nodejs, typescript, figma, react, javascript, python",mobile development,Meta Front-End Developer,self-taught,5,web,Web Developer
92a0d209,BCA,1,"mongodb, next.js, react, git, html",devops,Udemy Web Dev,university,3,web,Full Stack Developer
dfadbd8d,MCA,5,"python, kubernetes, git, jenkins, terraform, linux",cloud infrastructure,,online-course,4,devops,DevOps Engineer
bf50f5b2,Diploma,9,"docker, cloud computing, networking, azure",devops,Azure Fundamentals,online-course,9,cloud,Cloud Engineer
508e3bba,MBA,7,"seo, ads, social media, sql, digital marketing",product strategy,Udemy Web Dev,online-course,5,marketing,Digital Marketer
a70a84d6,MBA,2,"docker, git, nodejs, react, python",devops,freeCodeCamp,university,4,web,Full Stack Developer
40fb76c5,MBA,6,"product management, jira, user research",business intelligence,Product School PM,university,4,business,Product Manager
d5b1c607,BSc,4,"nodejs, microservices, python, java, linux",cloud infrastructure,MongoDB Associate,online-course,3,web,Backend Developer
6e9a191a,BTech,8,"docker, linux, python, git, ci/cd, prometheus",cloud infrastructure,Kubernetes CKA,self-taught,5,devops,DevOps Engineer
f5dbf6f5,BSc,1,"tableau, data analysis, statistics, excel",machine learning,,online-course,1,data,Data Analyst
de9de00d,MCA,3,"pandas, sql, tableau, data analysis, reporting, power bi",data engineering,Tableau Desktop,self-taught,5,data,Data Analyst
5c8f12d9,BSc,3,"pandas, r, python, sql, machine learning",data engineering,,workplace,2,data,Data Scientist
c4959e47,MBA,3,"jira, sql, requirements gathering, python, power bi, agile",product strategy,PMP,university,3,business,Business Analyst
1ab62750,Diploma,5,"business analysis, tableau, sql, agile",product strategy,,university,4,business,Business Analyst
38208022,BCA,3,"html, mongodb, linux, css, docker, sql",frontend development,freeCodeCamp,university,2,web,Full Stack Developer
f5377d27,MBA,6,"jira, product management, wireframing, okrs",product strategy,Product School PM,university,4,business,Product Manager
9e8ee11d,BTech,4,"mlflow, python, feature engineering, pytorch, machine learning",machine learning,Coursera ML,university,2,ml,ML Engineer
7fdc6f41,BTech,3,"terraform, aws, bash, ci/cd",cloud infrastructure,,workplace,4,devops,DevOps Engineer
eb0456ca,Diploma,2,"penetration testing, linux, networking, python, cybersecurity",cybersecurity,,workplace,5,security,Cybersecurity Analyst
7412b490,BCA,4,"rest apis, git, dart, flutter, swift",backend development,Flutter Certified,online-course,3,mobile,Mobile Developer
e8ff51e6,MCA,3,"linux, networking, siem, firewall",cloud infrastructure,CompTIA Security+,university,5,security,Cybersecurity Analyst
b076039e,BCA,5,"statistics, machine learning, deep learning, python, business analysis",business intelligence,Coursera ML,self-taught,5,data,Data Scientist
d8182c75,MCA,2,"python, power bi, machine learning, tableau",data engineering,,university,4,data,Data Scientist
572cacdc,BTech,6,"jenkins, ci/cd, kubernetes, terraform",cloud infrastructure,Google Cloud Professional,university,4,devops,DevOps Engineer
7554c001,BSc,2,"python, tableau, sql",machine learning,,university,2,data,Data Analyst
ffe941b5,BCA,2,"design systems, adobe xd, user research, jira",ux research,,online-course,5,design,UI/UX Designer
0ee1a563,MBA,2,"process mapping, requirements gathering, sql, excel",business intelligence,,workplace,3,business,Business Analyst
da7ddefd,BBA,4,"okrs, agile, user research, roadmapping, product management",business intelligence,Product School PM,university,2,business,Product Manager
19e50fc5,Diploma,6,"linux, python, ci/cd, kubernetes, terraform, ansible",cloud infrastructure,,self-taught,7,devops,DevOps Engineer
24293a46,MBA,3,"user research, product management, wireframing, agile",product strategy,Product School PM,university,5,business,Product Manager
7dd2bd55,MBA,5,"digital marketing, content writing, power bi, social media",product strategy,,self-taught,5,marketing,Digital Marketer
c57e5c08,BCA,5,"ci/cd, kubernetes, docker, linux, prometheus",backend development,Azure DevOps,online-course,4,devops,DevOps Engineer
d0f1074b,MCA,3,"penetration testing, cybersecurity, ethical hacking, dart",cybersecurity,CEH Ethical Hacking,university,3,security,Cybersecurity Analyst
950fcdcc,BSc,6,"networking, firewall, ethical hacking, linux, python, cybersecurity",backend development,CISSP,self-taught,4,security,Cybersecurity Analyst
314204c8,MCA,2,"sql, git, css, javascript",frontend development,,self-taught,3,web,Full Stack Developer
f5afc23e,MCA,5,"html, next.js, linux, nodejs, css, mongodb",devops,,university,7,web,Full Stack Developer
29bd5750,Diploma,1,"numpy, sql, deep learning, data analysis, python",business intelligence,,online-course,3,data,Data Scientist
c9c206d2,BBA,7,"agile, okrs, roadmapping, excel",business intelligence,Coursera PM,university,5,business,Product Manager
0896a963,BSc,1,"google analytics, r, power bi, tableau, data analysis",business intelligence,IBM Data Analyst,university,2,data,Data Analyst
25ef284e,BTech,2,"dart, javascript, android, firebase, rest apis, flutter",backend development,Google Associate Android,self-taught,3,mobile,Mobile Developer
6c0e254b,MCA,4,"cloud computing, networking, kubernetes, aws, nodejs",devops,,self-taught,2,cloud,Cloud Engineer
aa0d3110,BSc,8,"typescript, css, react, html",frontend development,Udemy Web Dev,bootcamp,10,web,Full Stack Developer
95ef5e19,BSc,2,"next.js, javascript, html",ux research,Meta Front-End Developer,university,3,web,Web Developer
8c035829,BTech,3,"docker, networking, aws, kubernetes",devops,,university,4,cloud,Cloud Engineer
f3c7fc34,MBA,3,"content writing, google analytics, seo, excel",growth marketing,Meta Marketing,university,5,marketing,Digital Marketer
0e2cbf82,BBA,6,"microservices, nodejs, postgresql, python, sql",devops,Oracle Java,online-course,7,web,Backend Developer
350ed167,BBA,3,"copywriting, content writing, email marketing, digital marketing, google analytics",growth marketing,,self-taught,4,marketing,Digital Marketer
02b7ef8b,BBA,3,"python, numpy, sql, machine learning, data analysis",data engineering,,bootcamp,5,data,Data Scientist
655b534a,BCA,3,"java, nodejs, mongodb",devops,Meta Front-End Developer,online-course,2,web,Backend Developer
e72739a1,MBA,4,"tableau, power bi, statistics, excel, machine learning, data analysis",data engineering,Google Data Analytics,bootcamp,5,data,Data Scientist
7e26f09f,Diploma,1,"ui/ux, product management, figma, prototyping",product strategy,,university,0,none,UI/UX Designer
5e75bfdf,Diploma,1,"android, dart, flutter, javascript",backend development,,university,2,mobile,Mobile Developer
d0cb4f44,BSc,5,"machine learning, mlflow, python, pytorch",devops,,university,7,ml,ML Engineer
c372a69d,BCA,1,"flutter, react native, swift, javascript, azure",mobile development,Udemy Mobile Dev,workplace,1,mobile,Mobile Developer
0fbc7e74,BCA,2,"css, sass, html, typescript",mobile development,freeCodeCamp,online-course,2,web,Web Developer
7b1be74c,BCA,4,"aws, cloud computing, networking, docker, kubernetes",devops,AWS DevOps,self-taught,4,cloud,Cloud Engineer
cdf6979e,BTech,5,"docker, java, linux, mongodb, sql",cloud infrastructure,Oracle Java,university,3,web,Backend Developer
d4b15f2d,MBA,6,"wireframing, product management, excel",product strategy,Scrum Master,university,3,business,Product Manager
1298507c,BTech,5,"rest apis, java, nodejs, redis",backend development,MongoDB Associate,university,4,web,Backend Developer
85676669,Diploma,5,"webpack, react, html, javascript",mobile development,AWS Solutions Architect,self-taught,4,web,Web Developer
136d5551,MBA,0,"agile, data analysis, okrs, excel",business intelligence,,workplace,2,business,Product Manager
1cc7f451,BTech,1,"python, bash, prometheus, ci/cd, linux, terraform",devops,AWS DevOps,university,0,none,DevOps Engineer
a1f2b141,BSc,5,"excel, agile, sql, okrs, data analysis, digital marketing",product strategy,Product School PM,bootcamp,7,business,Product Manager
