user_id,education,experience_years,skills,interests,certification,target_career
38d239cc,MBA,9,"['cybersecurity', 'figma', 'networking', 'azure', 'data analysis']",['security'],None,Cybersecurity Analyst
1cf6b90f,BTech,7,"['digital marketing', 'content writing', 'python']",['marketing'],Google Data Analytics,Digital Marketer
aa3c98c2,MCA,4,"['css', 'react', 'content writing', 'html', 'java', 'javascript', 'cloud computing', 'data analysis']",['web development'],None,Web Developer
9a0edc39,Diploma,4,"['power bi', 'content writing', 'machine learning', 'python', 'data analysis', 'sql']",['ai'],Coursera ML,Data Scientist
0044f4a6,MBA,1,"['ui/ux', 'javascript', 'deep learning', 'power bi']",['design'],Coursera ML,UI/UX Designer
b3836fb6,BCA,5,"['css', 'javascript', 'cybersecurity']",['web development'],AWS Certification,Web Developer
527ae9d8,Diploma,7,"['css', 'javascript', 'power bi', 'html']",['web development'],AWS Certification,Web Developer
7bec1b70,BCA,2,"['react', 'html', 'javascript', 'networking', 'azure']",['web development'],Udemy Web Dev,Web Developer
4af0f046,MCA,8,"['aws', 'html', 'machine learning', 'deep learning', 'azure']",['ai'],Azure Fundamentals,ML Engineer
1dab03a9,Diploma,5,"['machine learning', 'deep learning', 'content writing', 'aws']",['ai'],Azure Fundamentals,ML Engineer
9c9078fa,Diploma,7,"['seo', 'networking', 'azure', 'nodejs', 'data analysis']",['ai'],None,Data Scientist
ffc092b8,Diploma,5,"['css', 'aws', 'figma', 'machine learning', 'deep learning', 'python']",['ai'],Udemy Web Dev,ML Engineer
24e44cc1,MCA,6,"['aws', 'cybersecurity', 'networking', 'data analysis', 'sql']",['security'],Google Data Analytics,Cybersecurity Analyst
53898aa8,MCA,10,"['tableau', 'content writing', 'machine learning', 'python', 'data analysis', 'sql']",['data'],Udemy Web Dev,Data Scientist
eaf76ac0,Diploma,6,"['aws', 'figma', 'html', 'ui/ux', 'machine learning', 'excel']",['design'],Google Data Analytics,UI/UX Designer
bbc47b35,BTech,1,"['css', 'sql', 'excel', 'figma']",['data'],None,Data Scientist
88ceb7a4,BSc,6,"['css', 'power bi', 'product management', 'react', 'content writing', 'html', 'java', 'javascript']",['web development'],Google Data Analytics,Web Developer
0545aa01,BSc,1,"['cybersecurity', 'java']",['security'],Azure Fundamentals,Cybersecurity Analyst
f8985c01,BCA,10,"['nodejs', 'python', 'cybersecurity']",['security'],AWS Certification,Cybersecurity Analyst
1eeb533a,MBA,10,"['css', 'aws', 'product management', 'java', 'ui/ux', 'nodejs']",['web development'],AWS Certification,Backend Developer
df7603d2,BCA,9,"['networking', 'deep learning', 'sql', 'figma']",['security'],Coursera ML,Cybersecurity Analyst
5d473c32,BSc,10,"['nodejs', 'machine learning', 'java']",['web development'],Google Data Analytics,Backend Developer
917ad641,BSc,3,"['digital marketing', 'seo', 'content writing', 'cloud computing', 'python', 'data analysis']",['marketing'],None,Digital Marketer
c942e28c,BCA,0,"['aws', 'cybersecurity', 'machine learning', 'deep learning', 'networking', 'python', 'sql']",['ai'],Azure Fundamentals,ML Engineer
6a383f66,Diploma,4,"['product management', 'digital marketing', 'java', 'excel', 'sql', 'business']",['business'],AWS Certification,Product Manager
a26136f5,MCA,10,"['aws', 'c++', 'cybersecurity', 'digital marketing', 'deep learning', 'python', 'data analysis']",['ai'],Google Data Analytics,ML Engineer
323cb60d,BCA,5,"['excel', 'html']",['business'],Coursera ML,Product Manager
268c2e13,Diploma,0,"['power bi', 'aws', 'product management', 'digital marketing', 'tableau', 'excel', 'business']",['business'],Udemy Web Dev,Product Manager
e69ef4ba,MBA,4,"['ui/ux', 'css', 'seo', 'python']",['design'],Udemy Web Dev,UI/UX Designer
aabcdb1d,BSc,0,"['digital marketing', 'seo', 'java', 'html', 'ui/ux', 'cloud computing']",['marketing'],AWS Certification,Digital Marketer
f8e2f3aa,BSc,8,"['digital marketing', 'seo', 'java', 'content writing']",['marketing'],Coursera ML,Digital Marketer
9790fd28,Diploma,1,"['css', 'react', 'seo', 'html', 'javascript']",['web development'],Google Data Analytics,Web Developer
a1de5565,BCA,2,"['digital marketing', 'content writing', 'seo']",['marketing'],None,Digital Marketer
5aaff51a,BSc,3,"['figma', 'product management', 'tableau', 'seo', 'cloud computing', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
0f044318,MBA,6,"['ui/ux', 'product management', 'python', 'c++']",['design'],Azure Fundamentals,UI/UX Designer
48ef7722,Diploma,7,"['ui/ux', 'java', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
a9fcb2bc,MCA,8,"['power bi', 'excel']",['business'],Google Data Analytics,Product Manager
adc568c9,BTech,8,"['product management', 'ui/ux', 'business', 'azure']",['business'],Google Data Analytics,Product Manager
82a28d0f,MBA,4,"['ui/ux', 'networking', 'figma']",['design'],AWS Certification,UI/UX Designer
0df935db,BCA,7,"['c++', 'java', 'deep learning', 'excel', 'nodejs']",['web development'],Google Data Analytics,Backend Developer
af7224e2,BTech,9,"['figma', 'digital marketing', 'content writing', 'azure']",['marketing'],AWS Certification,Digital Marketer
1fee407c,BTech,5,"['digital marketing', 'machine learning', 'python', 'data analysis', 'sql']",['ai'],Azure Fundamentals,Data Scientist
60149f3c,MCA,0,"['machine learning', 'html']",['ai'],Coursera ML,ML Engineer
0597e929,BSc,2,"['css', 'c++', 'seo', 'html']",['web development'],None,Web Developer
b9d42bdb,BSc,6,"['nodejs', 'networking', 'cybersecurity']",['security'],Google Data Analytics,Cybersecurity Analyst
01caf99a,MBA,6,"['networking', 'cloud computing', 'sql', 'cybersecurity']",['security'],None,Cybersecurity Analyst
b9396c15,MCA,9,"['networking', 'python']",['security'],Coursera ML,Cybersecurity Analyst
47b35501,MBA,0,"['digital marketing', 'aws', 'cloud computing', 'azure']",['ai'],AWS Certification,Cloud Engineer
ab8a6dfc,BTech,2,"['c++', 'seo', 'machine learning', 'cloud computing', 'python', 'data analysis', 'sql']",['ai'],Udemy Web Dev,Data Scientist
b66e5c8b,BCA,6,"['seo', 'cybersecurity']",['marketing'],Coursera ML,Digital Marketer
0c3778cb,BSc,3,"['power bi', 'machine learning', 'java']",['ai'],Google Data Analytics,ML Engineer
16c28487,BSc,4,"['css', 'networking', 'cybersecurity', 'excel']",['security'],None,Cybersecurity Analyst
721463a0,BCA,10,"['cybersecurity', 'deep learning', 'excel', 'java']",['business'],None,Product Manager
8d787e40,Diploma,1,"['css', 'aws', 'cybersecurity', 'seo', 'machine learning', 'deep learning', 'python', 'nodejs']",['ai'],Google Data Analytics,ML Engineer
7c3fcefd,MBA,0,"['digital marketing', 'cybersecurity', 'azure']",['security'],Coursera ML,Cybersecurity Analyst
c0f144f9,Diploma,3,"['react', 'javascript', 'excel', 'nodejs', 'sql']",['web development'],Udemy Web Dev,Backend Developer
d1b4361f,Diploma,7,"['machine learning', 'python', 'excel', 'azure']",['ai'],AWS Certification,ML Engineer
6143c9bd,Diploma,3,"['nodejs', 'data analysis', 'sql', 'python']",['ai'],Coursera ML,Data Scientist
d7afa223,MCA,6,"['data analysis', 'sql', 'seo']",['data'],Udemy Web Dev,Data Scientist
7d7bfaff,Diploma,6,"['product management', 'data analysis', 'business', 'excel']",['business'],Udemy Web Dev,Product Manager
a3e38c1a,BSc,3,"['tableau', 'seo', 'machine learning', 'excel', 'azure']",['business'],Udemy Web Dev,Product Manager
88f5a828,BCA,7,"['product management', 'javascript', 'sql', 'excel']",['business'],None,Product Manager
cb2c35bd,Diploma,4,"['ui/ux', 'tableau', 'css', 'figma']",['design'],Coursera ML,UI/UX Designer
0781fba8,BTech,9,"['aws', 'figma', 'product management', 'deep learning', 'cloud computing', 'python', 'sql']",['ai'],Azure Fundamentals,ML Engineer
9bb9045b,MBA,6,"['css', 'react', 'java', 'azure', 'nodejs', 'sql']",['web development'],AWS Certification,Backend Developer
929735ea,BCA,0,"['nodejs', 'sql', 'java', 'content writing']",['web development'],AWS Certification,Backend Developer
debdece5,Diploma,1,"['aws', 'networking', 'cloud computing', 'excel', 'business']",['business'],Azure Fundamentals,Product Manager
c1400cc7,MCA,7,"['digital marketing', 'content writing', 'seo']",['marketing'],Udemy Web Dev,Digital Marketer
ff6b10a7,MBA,7,"['css', 'aws', 'cybersecurity', 'react', 'javascript', 'python']",['web development'],AWS Certification,Web Developer
96d6b41e,BSc,1,"['ui/ux', 'networking', 'html']",['web development'],Azure Fundamentals,Web Developer
5c6f20f6,BTech,8,"['aws', 'data analysis', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
0c70f4eb,BCA,7,"['power bi', 'aws', 'content writing']",['marketing'],Google Data Analytics,Digital Marketer
aa9b927c,Diploma,2,"['css', 'aws', 'sql', 'content writing']",['ai'],None,ML Engineer
600eef07,Diploma,3,"['aws', 'product management', 'react', 'seo', 'tableau']",['web development'],Azure Fundamentals,Web Developer
cc35dc8e,BTech,8,"['ui/ux', 'nodejs', 'cloud computing', 'html']",['design'],Azure Fundamentals,UI/UX Designer
8f3fb1b5,MBA,7,"['figma', 'tableau', 'html', 'ui/ux', 'azure']",['design'],Coursera ML,UI/UX Designer
738bcc97,MBA,1,"['networking', 'azure']",['security'],AWS Certification,Cybersecurity Analyst
1346b417,BCA,1,"['figma', 'machine learning', 'deep learning', 'python', 'nodejs', 'sql']",['ai'],None,ML Engineer
9a5c9426,MBA,0,"['digital marketing', 'tableau', 'html', 'javascript', 'python', 'data analysis', 'sql']",['ai'],Coursera ML,Data Scientist
92fa32ee,BSc,8,"['power bi', 'digital marketing', 'javascript', 'azure', 'data analysis']",['ai'],AWS Certification,Cloud Engineer
98a86966,Diploma,5,"['ui/ux', 'digital marketing', 'sql', 'excel']",['ai'],Google Data Analytics,Data Scientist
0bebe1a2,MCA,2,"['digital marketing', 'react', 'content writing', 'seo', 'tableau', 'javascript']",['marketing'],None,Digital Marketer
a434e923,BCA,10,"['tableau', 'seo', 'java']",['marketing'],Google Data Analytics,Digital Marketer
0f67f446,MCA,9,"['ui/ux', 'deep learning', 'figma']",['design'],Coursera ML,UI/UX Designer
40d0b157,MCA,5,"['ui/ux', 'aws', 'cloud computing', 'azure']",['ai'],Udemy Web Dev,Cloud Engineer
1a3f2abb,Diploma,3,"['networking', 'sql', 'cybersecurity']",['security'],Coursera ML,Cybersecurity Analyst
9ff1af80,BTech,2,"['c++', 'machine learning', 'python', 'azure', 'data analysis', 'sql']",['data'],Azure Fundamentals,Data Scientist
25a6333d,MBA,5,"['digital marketing', 'seo', 'html', 'machine learning', 'excel']",['marketing'],AWS Certification,Digital Marketer
6fed64b3,BTech,1,"['machine learning', 'networking', 'sql']",['security'],None,Cybersecurity Analyst
42afa38f,MBA,5,"['css', 'aws', 'digital marketing', 'react', 'html', 'javascript']",['web development'],None,Web Developer
b56637d5,BSc,4,"['machine learning', 'data analysis', 'sql', 'python']",['ai'],Coursera ML,Data Scientist
83223fdb,BCA,4,"['ui/ux', 'tableau', 'html', 'figma']",['design'],Coursera ML,UI/UX Designer
0b204d5a,MBA,10,"['digital marketing', 'java', 'html', 'excel', 'nodejs', 'sql']",['web development'],Google Data Analytics,Backend Developer
0ff7f180,BSc,10,"['machine learning', 'python', 'nodejs', 'data analysis', 'sql']",['ai'],Google Data Analytics,Data Scientist
e696d6eb,BTech,1,"['css', 'networking', 'data analysis', 'cybersecurity']",['security'],AWS Certification,Cybersecurity Analyst
28f44eb4,BSc,9,"['aws', 'cloud computing', 'html']",['ai'],Google Data Analytics,Cloud Engineer
c451f8f6,BTech,9,"['product management', 'javascript', 'tableau', 'excel']",['business'],AWS Certification,Product Manager
59397625,BCA,9,"['aws', 'html', 'cloud computing', 'deep learning', 'azure']",['ai'],None,Cloud Engineer
68714819,BTech,2,"['css', 'cybersecurity', 'react', 'html', 'javascript', 'networking']",['web development'],None,Web Developer
8a6cc09f,BTech,3,"['css', 'react', 'java', 'html', 'machine learning', 'sql']",['web development'],Udemy Web Dev,Backend Developer
861f8f7b,BSc,5,"['networking', 'tableau', 'cybersecurity', 'digital marketing']",['security'],None,Cybersecurity Analyst
4ee74045,Diploma,9,"['machine learning', 'cloud computing', 'python', 'excel', 'data analysis', 'sql']",['ai'],Google Data Analytics,Data Scientist
81e91c75,Diploma,2,"['tableau', 'content writing', 'cloud computing', 'azure', 'nodejs']",['web development'],Google Data Analytics,Backend Developer
606bc460,BTech,4,"['aws', 'seo', 'machine learning', 'deep learning', 'python', 'data analysis']",['ai'],Udemy Web Dev,ML Engineer
8ec19c18,BSc,8,"['power bi', 'digital marketing', 'seo', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
30c7323a,MCA,6,"['css', 'seo']",['web development'],Udemy Web Dev,Web Developer
632174b7,MCA,6,"['power bi', 'seo', 'excel']",['business'],None,Product Manager
7d56bd16,BTech,10,"['javascript', 'networking', 'python', 'excel', 'data analysis', 'sql']",['ai'],Google Data Analytics,Data Scientist
97cfc746,BCA,5,"['aws', 'cybersecurity', 'machine learning', 'nodejs', 'data analysis']",['web development'],Azure Fundamentals,Backend Developer
b77c0be2,BCA,2,"['css', 'figma', 'react', 'html', 'ui/ux', 'javascript']",['web development'],Google Data Analytics,Web Developer
51b6790f,BTech,10,"['css', 'nodejs', 'content writing', 'java']",['web development'],Coursera ML,Backend Developer
0c2ffa96,MBA,7,"['business', 'excel']",['business'],Coursera ML,Product Manager
6b9bb5c6,BSc,1,"['nodejs', 'aws', 'excel', 'networking']",['ai'],AWS Certification,ML Engineer
aedf5c98,MCA,4,"['css', 'react', 'tableau', 'html', 'javascript']",['web development'],None,Web Developer
eb650856,BSc,8,"['css', 'power bi', 'html', 'machine learning', 'python', 'excel', 'sql']",['data'],Google Data Analytics,Data Scientist
637c256e,BCA,10,"['css', 'c++', 'figma', 'react', 'seo', 'javascript', 'deep learning']",['web development'],AWS Certification,Web Developer
8bf78762,BSc,1,"['networking', 'deep learning', 'cybersecurity']",['security'],Udemy Web Dev,Cybersecurity Analyst
645a392e,BTech,5,"['aws', 'c++', 'content writing', 'cloud computing', 'business']",['business'],Azure Fundamentals,Product Manager
459a0dc8,MCA,5,"['c++', 'figma', 'ui/ux', 'python', 'azure', 'sql']",['design'],Google Data Analytics,UI/UX Designer
220a7142,BCA,0,"['figma', 'machine learning', 'python', 'nodejs', 'data analysis']",['data'],Google Data Analytics,Data Scientist
307fdabf,BTech,4,"['data analysis', 'excel']",['ai'],Azure Fundamentals,Data Scientist
aeda99bd,Diploma,1,"['product management', 'javascript', 'ui/ux', 'tableau']",['business'],Udemy Web Dev,Product Manager
f59cd9ec,MCA,0,"['networking', 'cloud computing', 'cybersecurity']",['security'],Azure Fundamentals,Cybersecurity Analyst
9da033d7,Diploma,0,"['css', 'react', 'html', 'javascript', 'cloud computing', 'azure']",['web development'],Azure Fundamentals,Web Developer
a5700666,MBA,8,"['css', 'html', 'javascript', 'azure', 'data analysis']",['web development'],Azure Fundamentals,Web Developer
3ada2d81,MCA,3,"['cybersecurity', 'content writing', 'azure', 'data analysis', 'business']",['business'],Azure Fundamentals,Product Manager
8efc2260,BCA,5,"['aws', 'cloud computing', 'c++', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
59aaf3dc,BTech,6,"['digital marketing', 'react', 'content writing', 'seo', 'data analysis']",['marketing'],Udemy Web Dev,Digital Marketer
b43aae19,Diploma,9,"['ui/ux', 'react', 'seo', 'html']",['web development'],None,Web Developer
74d33fed,MBA,5,"['aws', 'javascript', 'cloud computing', 'deep learning', 'python']",['ai'],Google Data Analytics,ML Engineer
45b0a0c4,MBA,2,"['nodejs', 'digital marketing', 'seo']",['marketing'],None,Digital Marketer
cd2f2b6e,BTech,0,"['css', 'javascript', 'react', 'html']",['web development'],Google Data Analytics,Web Developer
d63e06a3,Diploma,7,"['data analysis', 'python', 'cloud computing']",['data'],AWS Certification,Data Scientist
941d6303,BSc,0,"['figma', 'digital marketing', 'seo', 'ui/ux', 'machine learning']",['design'],Coursera ML,UI/UX Designer
a26545ff,BTech,6,"['css', 'product management', 'html', 'python', 'data analysis']",['data'],None,Data Scientist
3d46def3,BSc,2,"['css', 'aws', 'react', 'machine learning', 'python']",['ai'],None,ML Engineer
e281325b,Diploma,8,"['css', 'product management', 'tableau', 'react', 'html', 'deep learning']",['web development'],None,Web Developer
98816267,BTech,7,"['ui/ux', 'cybersecurity', 'figma', 'html']",['design'],AWS Certification,UI/UX Designer
39074eaa,MCA,6,"['digital marketing', 'seo', 'azure', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
e59d2953,BTech,5,"['nodejs', 'seo', 'java']",['web development'],AWS Certification,Backend Developer
9e51c085,BTech,10,"['css', 'react', 'html', 'javascript', 'cloud computing']",['web development'],Coursera ML,Web Developer
35c552f9,MBA,5,"['aws', 'digital marketing', 'seo', 'content writing', 'ui/ux']",['marketing'],Coursera ML,Digital Marketer
239fe668,BTech,6,"['aws', 'figma', 'tableau', 'java', 'machine learning', 'python', 'sql']",['ai'],Udemy Web Dev,Data Scientist
0241c63b,BCA,6,"['ui/ux', 'cybersecurity', 'c++', 'figma']",['design'],Udemy Web Dev,UI/UX Designer
100362c5,BTech,9,"['product management', 'deep learning', 'python', 'azure']",['ai'],Coursera ML,ML Engineer
7d80e59c,BSc,8,"['content writing', 'python']",['ai'],Azure Fundamentals,Data Scientist
b3457cc4,BTech,3,"['product management', 'excel']",['business'],Udemy Web Dev,Product Manager
c5bf55be,MBA,7,"['figma', 'content writing', 'deep learning', 'python', 'sql']",['ai'],Udemy Web Dev,ML Engineer
6123e5df,MBA,9,"['product management', 'digital marketing', 'seo', 'ui/ux', 'excel', 'business']",['business'],None,Product Manager
35122c45,Diploma,3,"['cybersecurity', 'c++', 'machine learning', 'python', 'sql']",['ai'],Azure Fundamentals,Data Scientist
b5c68bf9,BCA,1,"['networking', 'cloud computing', 'cybersecurity']",['security'],Google Data Analytics,Cybersecurity Analyst
a95f0135,BTech,8,"['figma', 'content writing', 'machine learning', 'python', 'excel', 'nodejs', 'data analysis', 'sql']",['data'],None,Data Scientist
1546ae70,BTech,8,"['aws', 'content writing', 'html', 'cloud computing', 'python', 'azure', 'data analysis']",['ai'],Udemy Web Dev,Cloud Engineer
ad17cc64,MCA,5,"['aws', 'figma', 'tableau', 'seo', 'ui/ux', 'python']",['design'],Coursera ML,UI/UX Designer
e2c6c671,MCA,9,"['css', 'aws', 'react', 'tableau', 'html', 'javascript', 'azure']",['web development'],Coursera ML,Web Developer
cd0dc70e,MCA,2,"['cybersecurity', 'product management', 'seo', 'ui/ux', 'excel', 'data analysis', 'business']",['business'],Google Data Analytics,Product Manager
187a5872,MCA,2,"['cybersecurity', 'c++', 'machine learning', 'cloud computing', 'python', 'nodejs']",['ai'],Google Data Analytics,Data Scientist
0dfbeb16,MBA,1,"['digital marketing', 'seo', 'content writing']",['marketing'],None,Digital Marketer
d7758458,BTech,6,"['ui/ux', 'machine learning', 'data analysis', 'sql']",['ai'],AWS Certification,Data Scientist
f1080294,BCA,6,"['cybersecurity', 'figma', 'ui/ux', 'networking', 'excel', 'data analysis']",['design'],Udemy Web Dev,UI/UX Designer
eee8931a,MCA,0,"['ui/ux', 'python', 'java']",['web development'],Udemy Web Dev,Backend Developer
96df50c6,BSc,0,"['ui/ux', 'content writing', 'html']",['design'],Google Data Analytics,UI/UX Designer
069b61e4,BCA,4,"['cybersecurity', 'java', 'machine learning', 'cloud computing', 'networking', 'python', 'data analysis', 'sql']",['ai'],AWS Certification,Data Scientist
aca0c2c1,MCA,9,"['cloud computing', 'seo', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
f18bcd8a,BCA,0,"['deep learning', 'react', 'sql', 'figma']",['design'],Udemy Web Dev,UI/UX Designer
3c5c25c0,MCA,1,"['nodejs', 'data analysis', 'sql']",['data'],Azure Fundamentals,Data Scientist
1c9ec785,BCA,7,"['power bi', 'digital marketing', 'html', 'machine learning', 'networking', 'python', 'data analysis', 'sql']",['data'],None,Data Scientist
bc3528c7,BCA,7,"['figma', 'machine learning', 'python', 'data analysis', 'sql']",['data'],Google Data Analytics,Data Scientist
e6923ddd,BTech,5,"['digital marketing', 'seo', 'content writing', 'javascript', 'networking', 'python']",['marketing'],Udemy Web Dev,Digital Marketer
9b402cdf,MCA,2,"['aws', 'figma', 'seo', 'ui/ux', 'deep learning']",['design'],Google Data Analytics,UI/UX Designer
32aa5518,BSc,0,"['css', 'nodejs', 'react', 'figma']",['design'],Coursera ML,UI/UX Designer
e0e32e05,Diploma,9,"['product management', 'javascript', 'python', 'html']",['web development'],Google Data Analytics,Web Developer
c8031d76,MBA,4,"['power bi', 'c++', 'react', 'machine learning', 'sql']",['web development'],Coursera ML,Backend Developer
91d91e22,BSc,3,"['css', 'react', 'tableau', 'html', 'javascript', 'data analysis']",['web development'],AWS Certification,Web Developer
2639f70d,BCA,5,"['digital marketing', 'tableau', 'seo', 'content writing', 'javascript', 'nodejs']",['marketing'],Google Data Analytics,Digital Marketer
3cab6c43,MBA,4,"['product management', 'digital marketing', 'tableau', 'seo', 'content writing', 'python', 'data analysis']",['marketing'],AWS Certification,Digital Marketer
615fa92c,BTech,5,"['content writing', 'html', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
ebf2395c,BSc,10,"['product management', 'react', 'java', 'deep learning', 'python', 'sql']",['web development'],None,Backend Developer
f14c4c1f,BTech,1,"['product management', 'nodejs', 'data analysis']",['business'],Udemy Web Dev,Product Manager
c329aeb9,BTech,5,"['networking', 'cybersecurity']",['security'],AWS Certification,Cybersecurity Analyst
af163995,BTech,0,"['figma', 'react', 'seo', 'ui/ux', 'machine learning', 'deep learning']",['design'],Coursera ML,UI/UX Designer
c697f5cc,MBA,9,"['networking', 'react', 'cybersecurity']",['security'],Google Data Analytics,Cybersecurity Analyst
12c6f0eb,BTech,3,"['nodejs', 'data analysis', 'sql']",['data'],Azure Fundamentals,Data Scientist
2ae1319d,MBA,4,"['css', 'power bi', 'react', 'html', 'ui/ux', 'javascript', 'data analysis', 'sql']",['web development'],None,Web Developer
9d3eab14,MBA,0,"['nodejs', 'react', 'python']",['web development'],AWS Certification,Web Developer
6e0cb642,MCA,10,"['cybersecurity', 'figma', 'azure']",['design'],Coursera ML,UI/UX Designer
8a850fd8,MCA,2,"['css', 'aws', 'machine learning', 'deep learning', 'networking', 'python']",['ai'],Azure Fundamentals,ML Engineer
b7530ec9,Diploma,10,"['react', 'cybersecurity']",['security'],AWS Certification,Cybersecurity Analyst
d6fc4c81,Diploma,2,"['figma', 'product management', 'seo', 'html', 'ui/ux']",['design'],None,UI/UX Designer
efa2abc5,BCA,4,"['cybersecurity', 'digital marketing', 'content writing', 'seo', 'javascript', 'excel']",['marketing'],Azure Fundamentals,Digital Marketer
fd70c555,BSc,7,"['product management', 'digital marketing', 'seo', 'excel', 'azure', 'business']",['business'],Udemy Web Dev,Product Manager
8feda330,Diploma,0,"['ui/ux', 'figma']",['design'],Coursera ML,UI/UX Designer
8037376a,MBA,8,"['power bi', 'machine learning', 'data analysis', 'figma']",['design'],AWS Certification,UI/UX Designer
763619a8,MCA,3,"['aws', 'cybersecurity', 'figma', 'javascript', 'networking', 'cloud computing']",['ai'],None,Cloud Engineer
ef9d5514,Diploma,4,"['content writing', 'business', 'figma']",['business'],Udemy Web Dev,Product Manager
140cee72,MBA,8,"['product management', 'digital marketing', 'ui/ux', 'machine learning', 'excel', 'business']",['business'],Azure Fundamentals,Product Manager
81be6097,BTech,8,"['aws', 'figma', 'ui/ux', 'machine learning', 'deep learning', 'data analysis']",['ai'],Google Data Analytics,ML Engineer
f48329b1,Diploma,9,"['digital marketing', 'deep learning', 'content writing', 'seo']",['marketing'],Coursera ML,Digital Marketer
93cf5a1c,MBA,9,"['data analysis', 'aws', 'cloud computing']",['ai'],Google Data Analytics,Cloud Engineer
e97831af,BTech,9,"['product management', 'machine learning', 'python', 'data analysis', 'sql']",['ai'],None,Data Scientist
2c93e041,MBA,7,"['ui/ux', 'deep learning', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
0c5c11fd,MBA,5,"['deep learning', 'business']",['business'],Udemy Web Dev,Product Manager
e0ef3710,MCA,9,"['javascript', 'digital marketing', 'react', 'html']",['web development'],AWS Certification,Web Developer
b3a012f0,BSc,0,"['networking', 'react', 'cybersecurity']",['security'],Udemy Web Dev,Cybersecurity Analyst
8a830b9d,MBA,8,"['machine learning', 'seo']",['ai'],AWS Certification,ML Engineer
441b390b,Diploma,1,"['nodejs', 'sql', 'c++', 'azure']",['web development'],Azure Fundamentals,Backend Developer
57e21098,BTech,10,"['networking', 'excel']",['business'],Azure Fundamentals,Product Manager
14cfdaa5,BSc,2,"['nodejs', 'python', 'sql', 'java']",['web development'],AWS Certification,Backend Developer
58effecb,Diploma,7,"['ui/ux', 'c++', 'content writing', 'cybersecurity']",['security'],AWS Certification,Cybersecurity Analyst
9fda2fa9,Diploma,3,"['power bi', 'cybersecurity', 'java']",['web development'],AWS Certification,Backend Developer
6aab7f19,BTech,3,"['networking', 'cloud computing', 'azure']",['ai'],Azure Fundamentals,Cloud Engineer
1eda2f0f,MBA,0,"['power bi', 'aws', 'product management', 'deep learning', 'python', 'azure']",['ai'],AWS Certification,ML Engineer
e8602609,MBA,7,"['css', 'digital marketing', 'react', 'seo', 'content writing']",['marketing'],AWS Certification,Digital Marketer
80db8116,BCA,1,"['power bi', 'figma', 'tableau', 'ui/ux', 'excel', 'sql']",['design'],AWS Certification,UI/UX Designer
fee38154,BSc,2,"['react', 'azure']",['ai'],Azure Fundamentals,Cloud Engineer
eba718e8,Diploma,0,"['aws', 'cloud computing', 'azure']",['ai'],AWS Certification,Cloud Engineer
488a13f1,MBA,5,"['digital marketing', 'azure']",['ai'],None,Cloud Engineer
90228d5e,BTech,6,"['machine learning', 'content writing', 'python', 'java']",['ai'],Coursera ML,Data Scientist
4d80e978,BTech,2,"['machine learning', 'aws', 'deep learning', 'c++']",['ai'],Udemy Web Dev,ML Engineer
c0594e16,Diploma,8,"['css', 'cybersecurity', 'digital marketing', 'machine learning', 'networking']",['security'],AWS Certification,Cybersecurity Analyst
5efc0ac6,BSc,8,"['ui/ux', 'nodejs', 'react', 'python']",['ai'],Azure Fundamentals,Data Scientist
e92f28e9,Diploma,4,"['networking', 'digital marketing', 'tableau']",['security'],Udemy Web Dev,Cybersecurity Analyst
24023258,BTech,7,"['aws', 'deep learning', 'python', 'figma']",['ai'],Udemy Web Dev,ML Engineer
e02fb693,MBA,6,"['tableau', 'machine learning', 'deep learning', 'data analysis', 'sql']",['data'],AWS Certification,Data Scientist
7d523479,MCA,4,"['aws', 'data analysis', 'sql', 'python']",['data'],Google Data Analytics,Data Scientist
0764ecf2,BCA,4,"['aws', 'tableau', 'html', 'networking', 'azure']",['ai'],AWS Certification,Cloud Engineer
7c7f3f13,Diploma,0,"['javascript', 'machine learning', 'react']",['web development'],AWS Certification,Web Developer
d20a0f07,MCA,9,"['seo', 'business', 'excel', 'azure']",['business'],Azure Fundamentals,Product Manager
c7628a57,MBA,2,"['product management', 'cloud computing', 'python', 'azure', 'nodejs', 'sql']",['web development'],None,Backend Developer
e466af3f,MCA,9,"['ui/ux', 'machine learning', 'tableau', 'c++']",['design'],Google Data Analytics,UI/UX Designer
e42d08ec,BSc,5,"['nodejs', 'sql', 'java', 'figma']",['web development'],Google Data Analytics,Backend Developer
0d6a0f65,BTech,0,"['product management', 'nodejs', 'ui/ux', 'business']",['business'],AWS Certification,Product Manager
3436b1d4,BSc,2,"['product management', 'digital marketing', 'content writing', 'seo', 'cloud computing', 'azure']",['marketing'],AWS Certification,Digital Marketer
78d9c966,BSc,2,"['data analysis', 'sql', 'python', 'azure']",['ai'],Azure Fundamentals,Data Scientist
1defc6bf,BSc,3,"['machine learning', 'deep learning', 'content writing', 'aws']",['ai'],Udemy Web Dev,ML Engineer
